#Borrower_ID,Project_ID,Project_Check_Digit,State_County_FIPS_Code,Project_Name,Main_Address_Line1,Main_Address_Line2,Main_Address_Line3,City,State_Abbreviation,Zip_Code,Household_Count,Over_30_Percent_Income_Count,No_Income_Tenants_Count,Head_of_Household_Female_Count,Elderly_Count,Disabled_COunt,Handicapped_COunt,Ethnicity_Hispanic_Count,Designated_Minors_Count,Race_Code_A_Count,Race_Code_B_Count,Race_Code_I_Count,Race_Code_M_Count,Race_Code_P_Count,Race_Code_W_Count,Race_Code_X_Count,Subsidy_0_Count,Subsidy_1_Count,Subsidy_2_Count,Subsidy_4_Count,Subsidy_5_Count,Subsidy_6_Count,Subsidy_7_Count,Subsidy_8_Count,Annual_Income_Average,Other_Income_Average,Public_Assistant_Income_Average,Social_Security_Income_Average
"608368866","03","6","05093","SULLIVAN SEED GROWERS","104 CYPRESS"," "," ","BURDETTE","AR","72321",4,4,4,,1,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
"353597207","02","2","05093","LEACHVILLE ESTATES C/O MACO MGMT CO INC","400 EAST 7TH STREET"," "," ","LEACHVILLE","AR","72438",17,0,0,8,2,1,0,0,9,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,7501.25,1088.00,0.00,4137.00
"685422496","02","2","05093","JOINER MANOR","103 LEGION ST.",,,"JOINER","AR","72350",25,0,0,14,7,2,0,0,6,0,23,0,0,0,4,0,0,25,0,0,0,0,0,0,7767.67,317.78,0.00,5317.33
"514590593","01","5","05093","OAK GROVE APTS","300 KEN DRIVE",,,"OSCEOLA","AR","72370",39,0,0,18,3,8,0,5,15,0,21,0,0,0,18,0,0,39,0,0,0,0,0,0,9244.20,1734.00,240.00,4424.40
"648275989","01","2","05111","BRAUER ESTATES","130 ELDER",,,"MARKED TREE","AR","72365",101,0,0,32,3,19,2,0,41,0,59,0,0,0,52,0,1,0,100,0,0,0,0,0,9601.87,660.84,0.00,5085.51
"550391468","01","7","05111","STEVENS SQUARE APTS","100 SEVENS SQUARE"," "," ","LEPANTO","AR","72354",61,0,0,34,35,28,1,2,3,0,9,0,0,0,55,0,0,15,46,0,0,0,0,0,11933.74,636.43,0.00,11296.96
"733759184","01","5","05111","HEEB FARMS C/O BROOK HEEB","702 JAMES STREET",,,"HARRISBURG","AR","72432",1,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
"667115333","01","9","05111","OAK STREET APTS","502 OAK STREET",,,"TRUMANN","AR","72472",27,0,0,12,9,13,2,0,0,0,4,1,0,0,23,0,0,19,0,0,0,8,0,0,12025.09,0.00,0.00,12024.96
"555036338","01","2","05111","DELTA POINT APTS","101 INDUSTRIAL ST.",,,"MARKED TREE","AR","72365",26,0,0,16,3,3,0,0,8,0,16,0,0,0,10,0,0,26,0,0,0,0,0,0,8556.11,66.67,1170.00,2009.67
"740397057","01","2","05111","COTTONWOOD MANOR","300 S. PINE",,,"TRUMANN","AR","72472",40,10,0,17,9,18,0,1,6,0,3,0,0,0,37,0,22,0,0,0,0,18,0,0,15671.34,225.76,165.52,7390.69
"766907290","01","7","05111","MAXIA APARTMENTS","176 DAVIS ST.",,,"TYRONZA","AR","72386",23,0,0,17,21,3,0,1,0,0,0,0,0,0,25,0,0,23,0,0,0,0,0,0,12901.76,0.00,0.00,12813.00
"659986597","01","0","05111","MAPLEWOOD MANOR C/O PHILLIPS DEV CR","600 MAPLEWOOD COVE",,,"HARRISBURG","AR","72432",24,0,0,15,9,8,0,0,4,0,2,0,0,0,24,0,0,14,0,0,0,10,0,0,12537.47,985.26,0.00,10964.21
"898105546","01","3","05121","GOLDEN GATE TERRACE","SPENCER & MOSELY STREETS"," "," ","MAYNARD","AR","72444",28,0,0,11,10,11,0,0,7,0,0,0,0,0,31,0,17,11,0,0,0,0,0,0,23407.41,280.94,0.00,5508.53
"215943946","01","2","05121","ROLLING HILLS APARTMENTS","1320 S. BIRDELL ST.",,,"POCAHONTAS","AR","72455",26,0,1,15,10,13,2,0,1,0,1,0,0,0,25,0,1,22,0,0,0,3,0,0,11706.25,45.00,0.00,11660.04
"642535785","01","2","05121","REYNO MANOR","9 REYNO MANOR"," "," ","REYNO","AR","72462",14,0,0,8,1,3,0,0,4,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,8905.80,834.00,0.00,4814.40
"979856814","01","8","05121","SUNSHINE VALLEY APT SUNESHINE VALLEY","150 GALBRAITH RD",,,"RAVENDEN SPRINGS","AR","72460",14,2,0,4,2,10,0,0,2,0,0,0,0,0,13,0,4,10,0,0,0,0,0,0,13130.73,0.00,0.00,12649.64
"565574769","03","3","05121","PINE VILLAGE","# 10 PINE VILLAGE CIRCLE",,,"REYNO","AR","72462",30,0,0,9,6,10,0,0,9,0,0,0,0,0,33,0,21,8,0,0,0,1,0,0,22985.82,141.18,0.00,6698.12
"906430102","01","5","05121","POCAHONTAS SQUARE","1422 DECKER STREET"," "," ","POCAHONTAS","AR","72455",29,0,0,14,9,12,0,2,3,0,0,0,0,0,29,0,2,25,0,0,0,2,0,0,12733.83,0.00,0.00,10504.83
"875531668","02","2","05121","BROADWAY COVE","33 BROADWAY"," "," ","MAYNARD","AR","72444",20,0,0,12,5,7,2,2,3,0,0,0,0,0,27,0,0,20,0,0,0,0,0,0,11437.50,411.00,0.00,9606.56
"893650839","01","7","05135","PARKVIEW MANOR APTS","206 W. SOUTH ST"," "," ","CAVE CITY","AR","72521",20,0,0,11,14,0,7,0,0,0,0,0,0,0,21,0,0,20,0,0,0,0,0,0,10729.20,0.00,0.00,10728.45
"500294829","01","0","05135","SPRING RIVER APTS.","710 E. MAIN",,,"HARDY","AR","72542",39,0,0,21,7,1,17,1,6,1,0,0,0,0,39,0,0,39,0,0,0,0,0,0,10413.57,200.67,0.00,8946.87
"644560196","01","0","05001","HOPEWOOD TOWNHOUSES","202 EAST 5TH ST.",,,"DEWITT","AR","72042",14,0,0,8,3,5,0,0,5,0,1,0,0,0,13,0,0,14,0,0,0,0,0,0,11020.25,1026.75,0.00,5726.63
"784755758","02","2","05001","GARDENWALK OF DEWITT","1509 SOUTH HARRISON"," "," ","DEWITT","AR","72042",38,0,0,23,12,7,0,0,7,0,9,0,0,0,30,0,1,37,0,0,0,0,0,0,12481.23,278.77,0.00,7966.10
"614140792","02","0","05035","TURRELL MANOR","518 HAMMOND"," "," ","TURRELL","AR","72384",32,0,0,17,5,7,1,0,10,0,31,0,0,0,1,0,0,32,0,0,0,0,0,0,7976.67,1686.29,0.00,4396.43
"727894306","01","3","05035","MCNEIL APARTMENTS","2764 OLD HWY 64","OFFICE",,"CRAWFORDSVILLE","AR","72327",20,0,0,6,2,5,0,0,6,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,12123.00,332.82,0.00,7897.91
"402221063","01","5","05035","BOOKER APTS","300 ARKANSAS ST.",,,"EARLE","AR","72331",12,0,0,8,1,1,0,0,3,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,8171.63,1533.00,0.00,4711.38
"731890779","01","2","05035","FOUR SEASONS APTS","324 BLOCK ST",,,"MARION","AR","72364",58,11,0,29,7,8,0,0,24,0,42,0,0,0,19,0,31,27,0,0,0,0,0,0,15218.97,352.24,0.00,4496.24
"674295387","02","2","05035","DAVIS MANOR","1201 PATTERSON ST.",,,"EARLE","AR","72331",49,0,0,16,6,2,0,0,24,0,50,0,0,0,0,0,0,49,0,0,0,0,0,0,9168.96,1598.70,0.00,3341.04
"068127690","01","2","05037","WOOD, FORREST M WOOD, DARLENE","225 HWY 1B",,,"CHERRY VALLEY","AR","72324",1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
"237962326","01","9","05037","BROWN JERRY R","1001 OAKWOOD",,,"WYNNE","AR","72396",1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
"546056771","01","9","05037","CROSSWYNNE APTS","529 W. MULBERRY AVE.",,,"WYNNE","AR","72396",48,0,0,23,10,19,0,0,12,0,36,0,0,0,13,0,0,29,0,0,0,19,0,0,10358.69,455.34,492.34,6269.71
"685085119","01","3","05037","ORCHARD APARTMENTS","3218 HIGHWAY 42"," "," ","CHERRY VALLEY","AR","72352",26,0,0,13,6,4,0,1,7,0,0,1,0,0,25,0,0,23,0,0,0,3,0,0,11300.22,388.89,0.00,6526.89
"596895808","01","6","05037","RON WES APARTMENTS","503 C STREET",,,"WYNNE","AR","72396",10,0,0,6,1,4,0,0,2,0,8,0,0,0,2,0,0,10,0,0,0,0,0,0,9089.38,516.38,1235.00,4681.13
"676314982","01","1","05037","HOLLY PLACE APTS","305 HOLLY LANE",,,"WYNNE","AR","72396",46,0,0,23,9,16,0,0,10,0,35,0,0,0,11,0,0,28,0,0,0,18,0,0,9111.54,120.00,601.03,6361.11
"035872816","02","9","05077","HIGGINBOTHOM, STEPHEN HIGGINBOTHAM DIANE","190 MANN"," "," ","MARIANNA","AR","72360",2,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
"516983579","01","7","05077","CHESTNUT APARTMENTS","629 HICKY ST."," "," ","MARIANNA","AR","72360",34,0,0,19,13,3,0,0,8,0,29,0,0,0,6,0,0,34,0,0,0,0,0,0,13648.87,106.43,0.00,6580.61
"499422922","01","8","05085","WARD APARTMENTS","204 CAMPBELL ST."," "," ","WARD","AR","72176",14,0,0,9,5,8,1,0,1,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,12124.54,764.77,0.00,9915.85
"908153755","01","8","05085","PARKVIEW PLACE APTS","430 RICHIE ROAD",,,"CABOT","AR","72023",36,6,0,16,7,13,0,0,4,0,2,0,0,0,35,0,21,0,0,0,0,15,0,0,18594.29,800.71,0.00,6729.21
"529636361","04","0","05085","PHEASANT RUN APTS","1406 S. 1ST ST.",,,"CABOT","AR","72023",64,12,0,21,10,15,1,1,15,0,3,0,0,0,63,0,43,9,0,0,0,12,0,0,15409.13,169.23,0.00,8434.59
"941295222","01","0","05085","ABINGTON PLACE APTS","701 N. GRANT",,,"CABOT","AR","72023",30,2,0,13,5,4,0,0,11,2,7,0,0,0,23,0,6,18,0,0,0,6,0,0,12919.56,152.33,0.00,7043.61
"709936847","02","3","05085","LONOKE APARTMENTS","315 WEST 7TH",,,"LONOKE","AR","72086",29,2,1,15,6,12,0,1,4,0,17,1,0,0,10,1,8,10,0,0,0,11,0,0,13589.35,275.80,0.00,7605.25
"646428116","02","6","05085","SAVAGE SQUARE APTS.","315 E. PARK"," "," ","CARLISLE","AR","72024",23,0,0,15,11,14,0,1,0,0,3,0,0,0,20,0,0,16,0,0,0,7,0,0,12811.65,0.00,0.00,12804.55
"884682143","01","0","05085","AUBURN HILLS APTS.","22 SPRING ST.",,,"CABOT","AR","72023",23,0,0,19,16,13,0,0,0,0,0,2,0,0,21,0,0,19,0,0,0,4,0,0,13093.45,0.00,0.00,13089.95
"516710843","02","5","05085","VALLEY VIEW APTS","112 STUTTGART",,,"ENGLAND","AR","72046",23,3,0,17,11,11,0,3,3,0,2,0,0,0,21,0,4,16,0,0,0,3,0,0,13696.89,767.79,0.00,9633.05
"891299417","01","4","05095","HOLLY GROVE APTS","504 PINE ST"," "," ","HOLLY GROVE","AR","72069",59,0,0,20,6,4,0,0,32,0,57,0,0,0,4,0,0,59,0,0,0,0,0,0,8724.14,938.27,44.18,5221.45
"819000790","01","9","05095","SUNSET APARTMENTS","408 W.WALNUT"," "," ","BRINKLEY","AR","72021",24,0,0,14,11,22,0,0,0,0,15,0,0,0,12,0,0,24,0,0,0,0,0,0,11194.89,0.00,0.00,10588.22
"914703173","01","3","05095","TWIN OAKS APTS","308 MONROE STREET",,,"CLARENDON","AR","72029",10,0,0,5,1,1,1,0,3,0,2,0,0,0,8,0,0,8,0,0,0,2,0,0,12203.29,0.00,0.00,4765.71
"682286879","01","4","05095","CEDAR VIEW APTS","705 W. 6TH STREET",,,"BRINKLEY","AR","72021",32,0,0,15,9,23,0,0,1,0,26,0,0,0,7,0,0,32,0,0,0,0,0,0,11279.03,0.00,0.00,11041.93
"819306111","01","5","05095","COTTONWOOD APTS","1043 BRANCH RD"," "," ","HOLLY GROVE","AR","72069",42,0,0,16,2,5,0,1,22,0,39,0,0,0,3,0,0,42,0,0,0,0,0,0,9102.35,2277.10,0.00,3023.05
"519522727","01","7","05107","BGACDC MANOR","1099 US HWY 49"," "," ","MARVELL","AR","72366",99,0,0,28,2,4,1,0,59,0,105,0,0,0,0,0,0,99,0,0,0,0,0,0,10486.24,1359.42,58.91,3784.94
"952574591","01","9","05107","LAKEVIEW ESTATES","107 LAKEVIEW ESTATES","#17",,"LAKEVIEW","AR","72342",61,0,0,20,6,7,0,0,27,0,67,0,0,0,0,0,0,61,0,0,0,0,0,0,8875.31,883.03,0.00,4579.38
"711724212","01","7","05107","ELAINE HOUSING","301 NELSON ST.",,,"ELAINE","AR","72333",43,0,0,17,3,5,0,0,18,0,51,0,0,0,1,0,0,43,0,0,0,0,0,0,9897.10,947.70,0.00,6597.55
"674068711","01","0","05107","POPLAR GROVE RURAL COOP HOUSING","54 PHILLIPS ROAD 113"," "," ","POPLAR GROVE","AR","72374",37,0,0,16,7,4,2,0,16,3,38,0,0,0,0,0,0,37,0,0,0,0,0,0,11743.61,769.94,0.00,5706.28
"921378743","02","2","05107","ELAINE TERRACE","401 N. OAK ST.",,,"ELAINE","AR","72333",37,0,0,13,2,2,0,0,23,0,39,0,0,0,0,0,0,37,0,0,0,0,0,0,8018.64,890.79,0.00,2790.86
"544526911","01","5","05117","SENIOR MANOR","201 CHESTER STREET"," "," ","DES ARC","AR","72040",27,0,0,15,18,8,3,0,1,0,2,0,0,0,29,0,7,20,0,0,0,0,0,0,13698.36,0.00,0.00,13698.36
"544526911","02","7","05117","CRESTVIEW APTS","WILSON STREET"," "," ","DES ARC","AR","72040",38,0,0,14,0,4,0,1,19,0,12,0,0,0,29,0,0,38,0,0,0,0,0,0,8934.37,678.26,0.00,1897.26
"834064685","02","2","05117","CEDAR KNOLL ELDERLY HOUSING","504 WALNUT STREET"," "," ","DEVALLS BLUFF","AR","72041",28,0,0,12,13,24,0,0,1,0,21,0,0,0,12,0,0,28,0,0,0,0,0,0,10234.32,23.73,0.00,10210.59
"806179821","01","5","05117","CEDAR BRANCH APTS","405 S. GROVE",,,"HAZEN","AR","72064",34,0,0,16,5,5,0,0,11,0,21,0,0,0,14,0,5,29,0,0,0,0,0,0,10265.64,1885.55,0.00,3878.45
"807488768","01","0","05117","HICKORY SQUARE","1900 EAST HICKORY"," "," ","DES ARC","AR","72040",38,0,0,17,7,3,0,0,15,0,0,0,0,0,39,0,2,36,0,0,0,0,0,0,12608.14,1244.64,169.09,5452.23
"933743143","01","2","05117","EDGE OAKS APTS","200 SOUTH BRIDGES"," "," ","DEVALLS BLUFF","AR","72041",50,0,0,18,3,4,0,0,25,0,37,0,0,1,12,0,5,45,0,0,0,0,0,0,12678.05,2009.30,0.00,3184.70
"640432126","01","7","05117","MADISON MANOR","149 EAST JEFFERSON"," "," ","HAZEN","AR","72064",24,0,0,11,10,14,0,0,2,0,9,0,0,0,15,0,2,21,0,0,0,1,0,0,13221.00,0.00,0.00,12658.53
"655347391","01","6","05119","MEADOWS CROSSING APARTMENTS","#1 CEDARIDGE"," "," ","JACKSONVILLE","AR","72076",40,0,0,31,31,1,10,1,0,0,10,0,0,1,31,0,0,40,0,0,0,0,0,0,12066.77,0.00,0.00,12066.77
"614140792","01","8","05123","MADISON ESTATES","106 SOUTH 5TH",,,"MADISON","AR","72359",22,0,0,10,6,13,0,0,3,0,25,0,0,0,0,0,0,22,0,0,0,0,0,0,10798.72,357.39,0.00,10441.33
"584241030","01","1","05123","WILKIE FARMS, INC.","512 SFC 505"," "," ","WIDENER","AR","72394",2,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
"768597451","01","4","05123","COTTONWOOD TOWNHOMES","1035 DAWSON ROAD"," "," ","FORREST CITY","AR","72335",69,0,0,34,6,17,0,0,22,0,69,0,0,0,5,0,1,67,0,0,0,1,0,0,12291.74,845.58,292.19,4102.05
"780725011","01","0","05123","FORREST RIDGE APTS.","727 HILL STREET",,,"FORREST CITY","AR","72335",36,0,0,17,6,2,0,0,13,0,30,0,0,0,7,0,0,36,0,0,0,0,0,0,8266.00,1200.55,0.00,3626.41
"947354882","01","8","05123","DUNDAS PLACE","1001 S ROSSER ST",,,"FORREST CITY","AR","72335",13,0,0,13,1,13,0,0,0,0,4,0,0,0,9,0,1,11,0,0,0,0,1,0,10917.23,0.00,0.00,10917.23
"535581899","01","7","05123","FORREST MEADOWS","305 KITTLE ROAD",,,"FORREST CITY","AR","72335",41,0,0,22,2,18,0,0,13,0,39,0,0,0,2,0,0,27,0,0,0,14,0,0,12559.14,174.75,171.43,7235.04
"941491468","01","2","05123","PECAN GROVE APTS.","1905 N WASHINGTON ST",,,"FORREST CITY","AR","72335",46,0,0,25,9,15,0,0,14,0,38,0,0,0,10,0,0,40,0,0,0,6,0,0,13465.39,758.45,0.00,6456.00
"676505273","01","7","05145","PICKWICK PLACE APTS","1201 N LEMON",,,"BEEBE","AR","72012",24,7,0,15,12,10,0,1,1,0,0,0,0,0,24,0,8,7,0,0,0,9,0,0,11325.18,0.00,0.00,11322.82
"638241358","01","0","05145","SEARCY APARTMENTS","801 NORTH PINE"," "," ","SEARCY","AR","72143",52,0,0,20,2,8,0,2,13,0,9,0,0,0,43,0,3,46,0,0,0,3,0,0,8450.44,1025.38,0.00,4317.44
"465329331","01","4","05145","OAK RIDGE APTS.","406 S. W. 2ND ST.",,,"RUSSELL","AR","72139",12,0,0,6,1,2,0,0,4,0,2,0,0,0,11,0,0,12,0,0,0,0,0,0,8585.86,617.71,0.00,4133.86
"716047449","01","9","05145","BRADFORD APTS","411 DENSON ST."," "," ","BRADFORD","AR","72020",36,1,0,13,2,1,7,0,14,0,0,0,0,2,35,0,3,29,0,0,0,4,0,0,10207.45,1228.00,0.00,6888.40
"850340936","01","5","05145","SKYLINE SQUARE","605 CHRISP AVENUE"," "," ","SEARCY","AR","72143",95,1,0,31,4,10,0,0,44,0,20,0,0,3,81,0,0,0,91,4,0,0,0,0,7735.61,1013.18,809.92,3083.61
"754087945","01","9","05147","CONLEY COURT AND STINSON GARDENS","369 N CENTRAL AVE"," "," ","COTTON PLANT","AR","72036",44,6,0,14,6,10,0,0,19,0,65,0,0,0,1,0,10,0,34,0,0,0,0,0,8677.27,475.86,54.55,5265.36
"173335536","02","4","19001","GREENFIELD PARK APT","503 SE 6TH ST",,,"GREENFIELD","IA","50849",20,0,0,9,2,2,0,0,6,0,1,0,0,0,19,0,1,19,0,0,0,0,0,0,7294.36,717.14,156.86,2305.43
"897330312","01","7","19001","GREENFIELD SR 017","308 SE NOBLE ST","UNIT 15",,"GREENFIELD","IA","50849",28,0,1,13,17,9,1,0,3,0,0,0,0,0,30,0,14,14,0,0,0,0,0,0,18700.40,460.20,0.00,16630.00
"126518485","01","5","19003","PRESCOTT COMMUNITY","600 5TH AVE"," "," ","PRESCOTT","IA","50859",8,0,0,6,5,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,10437.50,412.50,0.00,8170.25
"322511479","01","8","19009","EXIRA HOME DEV CORP","405 S. CARTHAGE",,,"EXIRA","IA","50076",14,0,0,11,15,2,0,0,0,0,0,0,0,0,17,0,4,10,0,0,0,0,0,0,20724.77,61.54,0.00,13563.85
"154239242","01","9","19009","AUDUBON FRIENDSHIP","615 NORTHWESTERN AVE.",,,"AUDUBON","IA","50025",27,0,0,15,21,9,0,0,0,0,1,0,0,0,26,0,6,21,0,0,0,0,0,0,16043.13,1744.21,0.00,14273.08
"274088071","01","7","19027","GLIDDEN HSG CORP","207 S. IDAHO ST.",,,"GLIDDEN","IA","51443",20,0,0,7,17,4,1,0,0,0,0,0,0,0,23,0,11,9,0,0,0,0,0,0,27761.13,0.00,0.00,20602.88
"442296812","01","1","19027","COON RAPIDS HSG","101 ELM",,,"COON RAPIDS","IA","50058",15,0,0,8,10,2,0,1,0,0,0,0,0,0,16,0,4,10,0,0,0,1,0,0,15129.07,31.33,0.00,7259.53
"337444790","02","3","19027","DAKOTA APARTMENTS","504 DAKOTA",,,"GLIDDEN","IA","51443",17,0,2,4,3,3,0,0,5,0,0,0,0,0,17,0,1,12,0,0,0,4,0,0,11124.64,3000.45,0.00,5586.36
"189947982","01","0","19027","HARBOR CREST APTS","704 E 18TH ST",,,"CARROLL","IA","51401",31,0,1,12,2,6,0,0,10,0,13,0,0,0,19,0,0,29,0,0,0,2,0,0,5258.78,355.33,0.00,3064.11
"206849793","01","6","19027","PINE VALLEY APTS","741 GRANADA RD"," "," ","CARROLL","IA","51401",18,0,0,10,7,13,0,0,0,0,0,0,0,0,18,0,1,14,0,0,0,3,0,0,15434.41,141.18,0.00,14131.71
"390965437","01","8","19027","CARROLLTON LTD","807 E 8TH ST.",,,"CARROLL","IA","51401",22,0,0,14,17,8,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,15252.68,555.45,0.00,13470.09
"150349397","01","4","19029","ANITA HOUSING CORP","210 E. 4TH",,,"ANITA","IA","50020",10,0,0,5,5,1,0,0,1,0,0,0,0,0,10,0,1,8,0,0,0,1,0,0,13915.75,212.50,0.00,10644.38
"202672999","03","2","19029","VALLEY VIEW APTS.","1004 E 8TH (APTS 1-16)","709 CHERRY (APTS 17-28)",,"ATLANTIC","IA","50022",29,0,0,8,7,14,3,0,3,0,0,0,0,0,31,0,4,25,0,0,0,0,0,0,13544.19,0.00,0.00,9429.04
"343437182","02","2","19047","MANILLA DEVELOPMENT","4TH ST & N. 5TH ST.",,,"MANILLA","IA","51454",11,0,0,4,6,3,2,0,1,0,0,0,0,0,11,0,3,4,0,0,0,4,0,0,13816.00,1720.00,0.00,11947.33
"202672999","09","3","19071","SIDNEY APTS","909 WEST ST",,,"SIDNEY","IA","51652",29,0,0,15,13,5,0,0,4,0,0,0,0,0,31,0,13,16,0,0,0,0,0,0,15781.90,78.29,0.00,11489.19
"081291828","01","1","19077","MENLO DEVEL CORP","4TH & SHERIDAN",,,"MENLO","IA","50164",12,0,0,6,11,3,0,0,0,0,0,0,0,0,15,0,1,11,0,0,0,0,0,0,15370.30,0.00,0.00,15063.80
"190475600","05","2","19077","MID-IOWA FAMILY","100 OLIVE GROVE LN",,,"BAYARD","IA","50029",7,0,0,2,0,1,0,1,3,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,16160.00,3239.50,0.00,4626.00
"759050142","01","6","19085","MODALE DEV CORP","204 W. ANDERSON",,,"MODALE","IA","51556",4,0,0,1,1,3,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,15866.25,0.00,0.00,9844.50
"493493970","01","0","19129","GLENWOOD HSG 01-0","102 4TH ST",,,"GLENWOOD","IA","51534",25,0,0,22,24,0,0,0,0,0,0,0,0,0,25,0,14,11,0,0,0,0,0,0,16894.22,0.00,501.13,16257.26
"493493970","02","1","19129","GLENWOOD HSG 02-1","112 11TH ST",,,"GLENWOOD","IA","51534",35,0,0,16,26,7,1,0,0,0,0,1,0,0,34,0,18,17,0,0,0,0,0,0,18715.60,20.00,0.00,18205.07
"924635503","01","2","19129","MANCHESTER MANOR","500 MANCHESTER ST",,,"EMERSON","IA","51533",3,0,0,2,2,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9880.00,0.00,0.00,9880.00
"358967812","02","7","19133","M V HOUSING #2 02-7","9 SUNRISE AVENUE",,,"MAPLETON","IA","51034",9,0,1,7,4,7,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,10944.11,1222.22,0.00,9714.44
"338512474","01","2","19133","SOLDIER VALLEY HOME","121 2ND ST.",,,"SOLDIER","IA","51572",12,0,0,6,1,3,0,0,1,0,0,0,0,0,12,0,4,8,0,0,0,0,0,0,16239.22,0.00,0.00,6105.22
"072441053","01","6","19133","FAIRVIEW APARTMENTS","409 13TH STREET",,,"ONAWA","IA","51040",7,0,0,3,4,1,0,0,0,0,0,0,0,0,7,0,1,6,0,0,0,0,0,0,12273.71,0.00,0.00,7051.43
"024927547","01","1","19137","OAK CREEK LTD","1660 E SUMMIT ST",,,"RED OAK","IA","51566",60,0,0,24,7,7,0,2,20,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,8541.66,286.50,115.13,4642.75
"202672999","05","6","19137","RED OAK MANOR","1403 SUMMIT ST",,,"RED OAK","IA","51566",12,0,0,5,2,4,0,0,1,0,0,0,0,0,12,0,5,7,0,0,0,0,0,0,19906.50,0.00,0.00,8356.88
"264801873","01","6","19145","ESSEX HOUSING INC","600 SOUTH AVE",,,"ESSEX","IA","51638",24,1,0,8,20,3,0,0,0,0,0,0,0,0,24,0,23,1,0,0,0,0,0,0,24656.94,0.00,0.00,18062.50
"202672999","04","4","19145","SHENWOOD APTS","27 KEITH DR",,,"SHENANDOAH","IA","51601",36,0,1,11,5,8,0,1,9,0,0,0,0,0,37,0,0,36,0,0,0,0,0,0,10481.36,201.09,0.00,6287.18
"360477259","03","9","19145","MEADOW RUN APTS.","901 W TARKIO ST","800 W TARKIO",,"CLARINDA","IA","51632",54,0,1,21,2,12,0,4,17,0,3,0,0,0,54,0,0,54,0,0,0,0,0,0,8488.78,796.47,0.00,4461.16
"179798708","01","7","19155","TREYNOR SR CIT HOME","4 TERREL AVE",,,"TREYNOR","IA","51575",6,0,0,4,4,1,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,16520.20,0.00,0.00,16277.40
"021564017","01","7","19155","AVOCA HSG CORP INC","408 W WOOL ST",,,"AVOCA","IA","51521",6,0,0,4,5,3,0,0,0,0,1,0,0,0,6,0,0,6,0,0,0,0,0,0,12863.33,1041.00,0.00,10631.00
"269951311","01","8","19155","MINDEN SR. CIT. HSG","109 MEADOW LN",,,"MINDEN","IA","51553",12,0,0,5,8,4,0,0,0,0,0,0,0,0,12,0,5,7,0,0,0,0,0,0,20737.33,0.00,0.00,16020.58
"326047690","01","0","19155","OAKLAND APTS.","405 S CHAUTAUQUA AVE",,,"OAKLAND","IA","51560",14,0,0,5,1,4,0,2,3,0,0,0,0,0,13,0,0,13,1,0,0,0,0,0,10375.91,763.64,0.00,7976.55
"445769463","01","4","19165","SHERWOOD COURT LTD","1709 LINCOLN AVE",,,"HARLAN","IA","51537",34,0,0,15,11,11,0,0,7,4,0,0,0,0,37,0,3,31,0,0,0,0,0,0,11587.48,462.96,0.00,9022.57
"172267406","01","5","19173","CLEARFIELD MANOR","407 4TH ST",,,"CLEARFIELD","IA","50840",8,0,0,5,6,3,0,0,0,1,0,0,0,0,8,0,0,8,0,0,0,0,0,0,10842.88,0.00,0.00,10153.75
"317308066","01","6","19173","NEW MARKET HSG INC","100 WASHINGTON ST",,,"NEW MARKET","IA","51646",7,0,0,5,6,1,0,0,0,0,0,0,0,0,7,0,1,6,0,0,0,0,0,0,14323.00,240.71,0.00,13996.43
"372528335","01","1","19173","LENOX PARK APTS","601 E OHIO ST",,,"LENOX","IA","50851",23,0,0,6,1,4,0,4,8,0,0,2,0,0,21,0,1,22,0,0,0,0,0,0,9135.83,804.58,0.00,4100.75
"461526041","01","5","05063","TWIN OAKS II","330 S. 17TH ST.",,,"BATESVILLE","AR","72501",5,0,0,3,2,2,0,0,0,1,1,0,0,0,3,0,1,2,0,0,0,2,0,0,15097.40,190.20,0.00,10626.60
